Label,ByteRange0,ByteRange1,ByteRange2,ByteRange3,ByteRange4,ByteRange5,ByteRange6,ByteRange7,ByteRange8,ByteRange9,ByteRange10,ByteRange11,AggregateByteValue
6592,101,114,114,111,114,102,114,97,117,100,108,111,0.019923481053434562
6592,101,114,114,111,114,102,114,97,117,100,108,111,0.019923584458410228
6592,101,114,114,111,114,102,114,97,117,100,108,111,0.01991956221609636
6592,101,114,114,111,114,102,114,97,117,100,112,97,0.01991471515082868
6592,101,114,114,111,114,102,114,97,117,100,112,97,0.019914695613559588
6592,101,114,114,111,114,102,114,97,117,100,112,97,0.019910556765392565
6592,101,114,114,111,114,102,114,97,117,100,112,97,0.019906047382977375
6592,101,114,114,111,114,102,114,97,117,100,112,97,0.01990914371612861
6592,101,114,114,111,114,102,114,97,117,100,112,97,0.01990648691768673
6592,101,114,114,111,114,102,114,97,117,100,117,115,0.019901793348699306
6592,101,114,114,111,114,102,114,97,117,100,117,115,0.01990024380098154
6592,101,114,114,111,114,102,114,97,117,100,117,115,0.01989557119517406
6592,101,114,114,111,114,112,97,121,109,101,110,116,0.019891128241980794
6592,101,114,114,111,114,112,97,121,109,101,110,116,0.019888718328799012
6592,101,114,114,111,114,112,97,121,109,101,110,116,0.019884106699720728
6592,101,114,114,111,114,112,97,121,109,101,110,116,0.01987967019326494
6592,101,114,114,111,114,112,97,121,109,101,110,116,0.019874753926769812
6592,101,114,114,111,114,112,97,121,109,101,110,116,0.0198739507688039
6592,101,114,114,111,114,112,114,111,99,101,115,115,0.019869234500805258
6592,109,121,115,116,105,113,117,101,98,111,111,107,0.019864486710890306
13184,114,100,0,0,0,0,0,0,0,0,0,0,0.01993227950871557
13184,112,97,114,116,121,0,0,0,0,0,0,0,0.019929812404469872
13184,101,114,114,111,114,0,0,0,0,0,0,0,0.019927375897452318
13184,115,101,114,118,101,114,0,0,0,0,0,0,0.01992455948224487
13184,114,101,115,112,111,110,100,101,100,0,0,0,0.019920927310180917
13184,101,114,114,111,114,0,0,0,0,0,0,0,0.019918493362148813
13184,109,101,115,115,97,103,101,0,0,0,0,0,0.019915486642275528
13184,97,117,116,104,101,110,116,105,99,97,116,105,0.019910958647414934
13184,114,101,99,111,118,101,114,97,98,108,101,0,0.019906965579737295
13184,116,114,97,118,101,108,110,111,119,99,111,109,0.01990258147237686
13184,115,101,114,118,105,99,101,0,0,0,0,0,0.01989952162427059
13184,114,101,113,117,101,115,116,0,0,0,0,0,0.019896343738729016
13184,97,117,116,104,101,110,116,105,99,97,116,105,0.019891829151237835
13184,102,97,105,108,117,114,101,0,0,0,0,0,0.019888818291784568
13184,99,105,100,0,0,0,0,0,0,0,0,0,0.019887407404451073
13184,105,112,97,100,100,114,101,115,115,0,0,0,0.019883818304876448
13184,97,99,99,101,115,115,0,0,0,0,0,0,0.01988120089204678
13184,100,101,110,105,101,100,0,0,0,0,0,0,0.019878628898458282
13184,98,117,110,100,108,101,0,0,0,0,0,0,0.019875973471279625
13184,102,111,117,110,100,0,0,0,0,0,0,0,0.01987362246946485
13184,99,111,110,110,101,99,116,0,0,0,0,0,0.019870608401657677
13184,109,116,115,0,0,0,0,0,0,0,0,0,0.019869022225134668
13184,100,114,105,118,101,114,0,0,0,0,0,0,0.019866280725276846
13184,99,111,110,110,101,99,116,105,118,105,116,121,0.01986193128840223
13184,99,111,109,109,117,110,105,99,97,116,105,111,0.019857542963411082
13184,112,114,111,98,108,101,109,0,0,0,0,0,0.019854500623888778
13184,116,114,121,0,0,0,0,0,0,0,0,0,0.019852863216401426
13184,114,101,113,117,101,115,116,0,0,0,0,0,0.01984970404394886
13184,99,111,110,116,97,99,116,0,0,0,0,0,0.01984668928519271
13184,117,115,0,0,0,0,0,0,0,0,0,0,0.019845576145789773
13184,100,105,114,101,99,116,0,0,0,0,0,0,0.019842926597759464
13184,99,111,110,110,101,99,116,0,0,0,0,0,0.01983992417866856
13184,101,114,114,111,114,0,0,0,0,0,0,0,0.019837514353789776
13184,114,99,102,0,0,0,0,0,0,0,0,0,0.01983605762548606
13184,101,116,0,0,0,0,0,0,0,0,0,0,0.019835019758246777
13184,110,111,116,112,114,111,99,101,115,115,101,100,0.019830718768570944
13184,98,117,115,105,110,101,115,115,108,111,103,105,0.01982633033734386
13184,101,114,114,115,119,115,104,111,115,116,101,114,0.01982236802738705
13184,101,120,99,101,112,116,105,111,110,0,0,0,0.019818732295215278
13184,101,120,99,101,112,116,105,111,110,0,0,0,0.019815098322466522
13184,106,97,118,97,0,0,0,0,0,0,0,0,0.01981323659138479
13184,108,97,110,103,0,0,0,0,0,0,0,0,0.019811375246471617
13184,99,108,97,115,115,0,0,0,0,0,0,0,0.01980907322080807
13184,100,101,102,0,0,0,0,0,0,0,0,0,0.019807681049409363
13184,102,111,117,110,100,0,0,0,0,0,0,0,0.019805350516895845
13184,101,114,114,111,114,0,0,0,0,0,0,0,0.019802951853451888
13184,105,110,105,116,105,97,108,105,122,101,0,0,0.019799129168827798
13184,99,108,97,115,115,0,0,0,0,0,0,0,0.01979683047912181
13184,99,111,109,0,0,0,0,0,0,0,0,0,0.019795361754540695
13184,104,111,116,101,108,115,0,0,0,0,0,0,0.019792631582077953
13184,102,114,97,109,101,119,111,114,107,0,0,0,0.019789014512360408
13184,115,101,114,118,105,99,101,0,0,0,0,0,0.019785999336574163
13184,115,101,114,118,105,99,101,0,0,0,0,0,0.019782985285492362
13184,108,111,99,97,116,111,114,0,0,0,0,0,0.01977995766359297
13184,102,97,105,108,101,100,0,0,0,0,0,0,0.019777438288379186
13184,108,97,112,115,97,110,103,0,0,0,0,0,0.01977448126457642
13184,115,101,114,118,105,99,101,0,0,0,0,0,0.01977147149674277
13184,105,110,118,111,99,97,116,105,111,110,0,0,0.01976762554431446
13184,114,101,113,117,101,115,116,117,114,108,0,0,0.019763615422178398
13184,104,116,116,112,109,101,109,98,101,114,119,115,0.019776494135910896
13184,110,114,101,113,117,101,115,116,109,101,116,104,0.019771953081281952
13184,103,101,116,0,0,0,0,0,0,0,0,0,0.019770487042763105
13184,115,101,114,118,101,114,101,114,114,111,114,0,0.019766312516925153
13184,102,97,105,108,101,100,0,0,0,0,0,0,0.019763803160085462
13184,108,97,112,115,97,110,103,0,0,0,0,0,0.01976085796680287
13184,115,101,114,118,105,99,101,0,0,0,0,0,0.01975786022855488
13184,105,110,118,111,99,97,116,105,111,110,0,0,0.01975403004306984
13184,114,101,113,117,101,115,116,117,114,108,0,0,0.01975003631114297
13184,104,116,116,112,109,101,109,98,101,114,119,115,0.019762892581949337
13184,110,114,101,113,117,101,115,116,109,101,116,104,0.019758370942477396
13184,103,101,116,0,0,0,0,0,0,0,0,0,0.01975691058971859
13184,104,114,110,113,117,111,116,101,107,101,121,102,0.019752281732167847
13184,105,110,116,101,114,110,97,108,0,0,0,0,0.0197489937439073
13184,101,114,114,111,114,0,0,0,0,0,0,0,0.019746622556396896
13184,117,110,97,98,108,101,0,0,0,0,0,0,0.019744037996292638
13184,109,101,114,103,101,0,0,0,0,0,0,0,0.01974179438066599
13184,97,114,114,97,121,0,0,0,0,0,0,0,0.01973947855391901
13184,120,109,108,0,0,0,0,0,0,0,0,0,0.019737939138279856
13184,116,101,109,112,108,97,116,101,0,0,0,0,0.01973466182654709
13184,101,114,114,111,114,0,0,0,0,0,0,0,0.019732294602248433
13184,116,104,114,111,119,110,0,0,0,0,0,0,0.019729506009585264
13184,105,110,116,101,114,110,97,108,0,0,0,0,0.01972622731467732
13184,97,112,112,108,105,99,97,116,105,111,110,0,0.019722305650423586
13184,101,114,114,111,114,0,0,0,0,0,0,0,0.019719942002438255
13184,105,110,116,101,114,110,97,108,0,0,0,0,0.01971666741132692
13184,115,101,114,118,101,114,0,0,0,0,0,0,0.019713937452336204
13184,101,114,114,111,114,0,0,0,0,0,0,0,0.01971157614752435
13184,115,101,114,118,101,114,101,114,114,111,114,0,0.01970744477266259
13184,105,110,116,101,114,110,97,108,0,0,0,0,0.019704175467610035
13184,115,101,114,118,101,114,0,0,0,0,0,0,0.019701449745965816
13184,101,114,114,111,114,0,0,0,0,0,0,0,0.019699092045577717
13184,114,101,115,112,111,110,115,101,0,0,0,0,0.019695739251163996
13184,112,114,111,99,101,115,115,102,97,105,108,0,0.0196918002282344
13184,112,108,101,97,115,101,0,0,0,0,0,0,0.019689218629385025
13184,101,110,116,101,114,0,0,0,0,0,0,0,0.019686922350136922
13184,99,111,114,114,101,99,116,0,0,0,0,0,0.019683954662800537
13184,97,99,99,101,115,115,0,0,0,0,0,0,0.019681414069366077
13184,99,111,100,101,0,0,0,0,0,0,0,0,0.019679623941613277
13184,113,117,101,114,121,0,0,0,0,0,0,0,0.01967721459935953
13184,99,114,101,97,116,101,100,0,0,0,0,0,0.01967437566061264
13184,108,111,99,97,116,101,100,0,0,0,0,0,0.019671518471562732
13184,115,101,115,115,105,111,110,0,0,0,0,0,0.01966846974911284
13184,114,111,108,108,98,97,99,107,111,110,116,105,0.01966395106784659
13184,114,101,116,117,114,110,0,0,0,0,0,0,0.01966119583953295
13184,116,104,114,101,115,104,111,108,100,0,0,0,0.019657662112301875
13184,101,120,99,101,101,100,101,100,0,0,0,0,0.01965459658926571
13184,115,121,115,111,102,102,108,105,110,101,0,0,0.019650789980487277
13184,115,111,114,114,121,0,0,0,0,0,0,0,0.019648346234082615
13184,99,111,110,110,101,99,116,105,118,105,116,121,0.019644149137210937
13184,99,111,109,109,117,110,105,99,97,116,105,111,0.0196399184166121
13184,112,114,111,98,108,101,109,0,0,0,0,0,0.019636973794287672
13184,116,114,121,0,0,0,0,0,0,0,0,0,0.019635386082262153
13184,114,101,113,117,101,115,116,0,0,0,0,0,0.019632328062451816
13184,99,111,110,116,97,99,116,0,0,0,0,0,0.019629410142320527
13184,117,115,0,0,0,0,0,0,0,0,0,0,0.019628330407031713
13184,115,117,112,112,108,105,101,114,0,0,0,0,0.019624984688422203
13184,99,111,109,109,117,110,105,99,97,116,105,111,0.01962076581055146
13184,112,114,111,98,108,101,109,0,0,0,0,0,0.019617828398844298
13184,114,101,113,117,101,115,116,0,0,0,0,0,0.019614777278674632
13184,99,97,110,0,0,0,0,0,0,0,0,0,0.01961340894905204
13184,112,114,111,99,101,115,115,101,100,0,0,0,0.019609921782523826
13184,116,114,121,0,0,0,0,0,0,0,0,0,0.019608339168837363
13184,114,101,113,117,101,115,116,0,0,0,0,0,0.01960529163141252
13184,99,97,110,0,0,0,0,0,0,0,0,0,0.019603924809970755
13184,112,114,111,99,101,115,115,101,100,0,0,0,0.019600441920576105
13184,118,101,114,105,102,121,0,0,0,0,0,0,0.019597761133862596
13184,105,110,102,111,114,109,97,116,105,111,110,0,0.019593823303165274
13184,99,111,114,114,101,99,116,0,0,0,0,0,0.019590891107910936
13184,116,114,121,0,0,0,0,0,0,0,0,0,0.019589312049420535
13184,116,114,97,118,101,108,110,111,119,99,111,109,0.01958514061180133
13184,115,101,114,118,105,99,101,0,0,0,0,0,0.01958221649936056
13184,114,101,113,117,101,115,116,0,0,0,0,0,0.01957917914352837
13184,97,117,116,104,101,110,116,105,99,97,116,105,0.019574894950600823
13184,102,97,105,108,117,114,101,0,0,0,0,0,0.019572017699618537
13184,99,105,100,0,0,0,0,0,0,0,0,0,0.019570665967123584
13184,105,112,97,100,100,114,101,115,115,0,0,0,0.019567241597231
13184,116,114,97,118,101,108,110,111,119,99,111,109,0.019563083641502606
13184,117,110,97,98,108,101,0,0,0,0,0,0,0.019560558339228935
13184,97,112,112,114,111,112,114,105,97,116,101,108,0.01955627514278137
13184,99,114,101,97,116,101,0,0,0,0,0,0,0.019553766386149772
13184,98,97,99,107,101,110,100,0,0,0,0,0,0.019551049037298027
13184,105,110,102,111,114,109,97,116,105,111,110,0,0.019547137461183382
13184,114,101,113,117,105,114,101,100,0,0,0,0,0.019543917693288254
13184,114,101,113,117,101,115,116,0,0,0,0,0,0.019540895698233914
13184,117,110,97,117,116,104,111,114,105,122,101,100,0.019536432111452808
13184,99,108,105,101,110,116,0,0,0,0,0,0,0.01953387815883667
13184,109,97,100,101,0,0,0,0,0,0,0,0,0.01953213986833161
13184,114,101,113,117,101,115,116,0,0,0,0,0,0.01952912304259778
13184,97,117,116,104,111,114,105,122,97,116,105,111,0.01952483699247173
13184,117,110,107,110,111,119,110,0,0,0,0,0,0.01952179004596533
13184,115,111,114,114,121,0,0,0,0,0,0,0,0.019519385999991767
13184,101,114,114,111,114,0,0,0,0,0,0,0,0.01951708188595704
13184,111,99,99,117,114,114,101,100,0,0,0,0,0.019513922687304567
13184,109,97,110,97,103,105,110,103,0,0,0,0,0.019510863986644436
13184,105,109,97,103,101,115,0,0,0,0,0,0,0.01950836072152826
13184,112,108,101,97,115,101,0,0,0,0,0,0,0.019505839336917737
13184,116,114,121,0,0,0,0,0,0,0,0,0,0.01950427688805847
13184,115,111,114,114,121,0,0,0,0,0,0,0,0.019501877857253814
13184,117,110,97,98,108,101,0,0,0,0,0,0,0.019499372570631467
13184,112,114,111,99,101,115,115,0,0,0,0,0,0.01949641535447355
13184,114,101,113,117,101,115,116,0,0,0,0,0,0.0194934120936563
13184,100,117,101,0,0,0,0,0,0,0,0,0,0.019492007414043885
13184,98,97,99,107,101,110,100,0,0,0,0,0,0.019489312051163086
13184,99,111,110,110,101,99,116,105,111,110,0,0,0.019485676109252222
13184,102,97,105,108,117,114,101,0,0,0,0,0,0.019482832329166106
13184,115,111,114,114,121,0,0,0,0,0,0,0,0.019480439521778192
13184,117,110,97,98,108,101,0,0,0,0,0,0,0.019477940890462706
13184,112,114,111,99,101,115,115,0,0,0,0,0,0.019474991642302125
13184,114,101,113,117,101,115,116,0,0,0,0,0,0.019471996460478768
13184,100,117,101,0,0,0,0,0,0,0,0,0,0.019470595323679767
13184,98,97,99,107,101,110,100,0,0,0,0,0,0.019467907283549787
13184,116,105,109,101,111,117,116,0,0,0,0,0,0.019464924134781163
13184,115,111,114,114,121,0,0,0,0,0,0,0,0.019462536443535725
13184,117,110,97,98,108,101,0,0,0,0,0,0,0.019460043285153984
13184,112,114,111,99,101,115,115,0,0,0,0,0,0.019457100590645177
13184,114,101,113,117,101,115,116,0,0,0,0,0,0.019454112053667493
13184,100,117,101,0,0,0,0,0,0,0,0,0,0.019452713828287036
13184,117,110,107,110,111,119,110,0,0,0,0,0,0.019449694066801245
13184,101,114,114,111,114,0,0,0,0,0,0,0,0.019447409187235528
13184,101,114,114,111,114,112,114,111,99,101,115,115,0.01944304571860936
13184,115,111,114,114,121,0,0,0,0,0,0,0,0.019440664592045874
13184,117,110,97,98,108,101,0,0,0,0,0,0,0.019438178447610897
13184,112,114,111,99,101,115,115,0,0,0,0,0,0.019435244146012977
13184,114,101,113,117,101,115,116,0,0,0,0,0,0.01943226411926481
13184,100,117,101,0,0,0,0,0,0,0,0,0,0.0194308696348591
13184,117,110,107,110,111,119,110,0,0,0,0,0,0.019427858462037886
13184,101,114,114,111,114,0,0,0,0,0,0,0,0.019425579872781828
13184,101,114,114,111,114,97,116,108,97,110,116,105,0.01942139026646425
13184,115,111,114,114,121,0,0,0,0,0,0,0,0.019419015474308646
13184,117,110,97,98,108,101,0,0,0,0,0,0,0.019416536101357986
13184,112,114,111,99,101,115,115,0,0,0,0,0,0.019413609905076828
13184,114,101,113,117,101,115,116,0,0,0,0,0,0.019410638096734066
13184,100,117,101,0,0,0,0,0,0,0,0,0,0.01940924721990981
13184,117,110,107,110,111,119,110,0,0,0,0,0,0.01940624434112748
13184,101,114,114,111,114,0,0,0,0,0,0,0,0.01940397182199778
13184,101,114,114,111,114,97,116,108,97,110,116,105,0.01940022757065324
13184,115,111,114,114,121,0,0,0,0,0,0,0,0.01939785964170383
13184,117,110,97,98,108,101,0,0,0,0,0,0,0.019395387588043968
13184,112,114,111,99,101,115,115,0,0,0,0,0,0.019392470140402438
13184,114,101,113,117,101,115,116,0,0,0,0,0,0.019389507203846214
13184,100,117,101,0,0,0,0,0,0,0,0,0,0.019388120246478915
13184,117,110,107,110,111,119,110,0,0,0,0,0,0.01938512632175621
13184,101,114,114,111,114,0,0,0,0,0,0,0,0.019382860377396536
13184,101,114,114,111,114,112,114,111,99,101,115,115,0.01937854350490608
13184,99,111,110,110,101,99,116,105,118,105,116,121,0.0193745075015682
13184,99,111,109,109,117,110,105,99,97,116,105,111,0.019370444005828987
13184,112,114,111,98,108,101,109,0,0,0,0,0,0.019367601498556923
13184,111,109,115,0,0,0,0,0,0,0,0,0,0.019366139562403014
13184,99,111,110,110,101,99,116,105,118,105,116,121,0.019362111129005665
13184,99,111,109,109,117,110,105,99,97,116,105,111,0.01935805548168539
13184,112,114,111,98,108,101,109,0,0,0,0,0,0.01935521779424506
13184,116,114,121,0,0,0,0,0,0,0,0,0,0.019353684012862943
13184,114,101,113,117,101,115,116,0,0,0,0,0,0.019350736648713528
13184,101,118,101,110,116,0,0,0,0,0,0,0,0.019348518119718407
13184,117,110,101,120,112,101,99,116,101,100,0,0,0.019344930238080534
13184,111,117,116,97,103,101,0,0,0,0,0,0,0.019342410580404337
13184,109,97,121,0,0,0,0,0,0,0,0,0,0.01934099021028291
13184,101,120,116,101,110,100,101,100,0,0,0,0,0.019337932173095353
13184,112,101,114,105,111,100,0,0,0,0,0,0,0.01933542394445112
13184,115,111,114,114,121,0,0,0,0,0,0,0,0.019333075471476963
13184,97,99,99,101,115,115,0,0,0,0,0,0,0.019330647315732315
13184,114,101,115,111,117,114,99,101,0,0,0,0,0.019327487051148118
13184,115,111,114,114,121,0,0,0,0,0,0,0,0.019325140833250848
13184,112,101,114,109,105,115,115,105,111,110,0,0,0.01932147191136656
13184,114,117,110,0,0,0,0,0,0,0,0,0,0.019319990420750836
13184,114,101,112,111,114,116,0,0,0,0,0,0,0.019317372378314206
13184,115,101,114,118,105,99,101,0,0,0,0,0,0.019314549279470742
13184,114,101,113,117,101,115,116,0,0,0,0,0,0.01931161648084368
13184,99,111,109,111,114,98,105,116,122,116,98,115,0.01931089708017472
13184,117,110,107,110,111,119,110,0,0,0,0,0,0.01930793569582398
13184,101,120,99,101,112,116,105,111,110,0,0,0,0.01930456094912175
13184,99,97,117,103,104,116,0,0,0,0,0,0,0.019302097357621374
13184,115,116,97,99,107,0,0,0,0,0,0,0,0.019299949006193196
13184,99,111,109,111,114,98,105,116,122,99,111,109,0.019299539381367824
13184,117,110,101,120,112,101,99,116,101,100,0,0,0.01929598088999429
13184,101,114,114,111,114,110,106,97,118,97,108,97,0.019294978436023697
13184,99,111,109,111,114,98,105,116,122,112,114,111,0.01969296553436989
13184,99,111,109,111,114,98,105,116,122,99,111,109,0.019708861598320596
13184,99,111,109,111,114,98,105,116,122,116,98,115,0.01970782053085919
13184,117,110,107,110,111,119,110,0,0,0,0,0,0.01970481292626778
13184,101,120,99,101,112,116,105,111,110,0,0,0,0.01970137787774869
13184,99,97,117,103,104,116,0,0,0,0,0,0,0.019698877387029683
13184,115,116,97,99,107,0,0,0,0,0,0,0,0.019696698800066356
13184,99,111,109,111,114,98,105,116,122,108,97,112,0.019715606808201367
13184,102,97,105,108,101,100,0,0,0,0,0,0,0.019713215442557563
13184,108,97,112,115,97,110,103,0,0,0,0,0,0.019710408958325716
13184,115,101,114,118,105,99,101,0,0,0,0,0,0.019707552327416108
13184,105,110,118,111,99,97,116,105,111,110,0,0,0.01970390377786476
13184,114,101,113,117,101,115,116,117,114,108,0,0,0.01970009919531104
13184,104,116,116,112,104,98,101,97,117,115,116,105,0.019713361850794198
13184,99,111,109,111,114,98,105,116,122,116,98,115,0.019712322564179163
13184,117,110,107,110,111,119,110,0,0,0,0,0,0.019709329959837433
13184,101,120,99,101,112,116,105,111,110,0,0,0,0.019705911951815026
13184,99,97,117,103,104,116,0,0,0,0,0,0,0.01970342393936402
13184,115,116,97,99,107,0,0,0,0,0,0,0,0.019701256242780518
13184,99,111,109,111,114,98,105,116,122,108,97,112,0.019720058400876952
13184,102,97,105,108,101,100,0,0,0,0,0,0,0.019717678955450627
13184,108,97,112,115,97,110,103,0,0,0,0,0,0.019714886432566442
13184,115,101,114,118,105,99,101,0,0,0,0,0,0.01971204400985567
13184,105,110,118,111,99,97,116,105,111,110,0,0,0.019708413472815125
13184,114,101,113,117,101,115,116,117,114,108,0,0,0.01970462767638813
13184,104,116,116,112,97,109,101,120,97,112,112,113,0.019713033516858908
13184,112,111,115,116,110,116,97,116,0,0,0,0,0.01970976363895227
13184,99,111,109,111,114,98,105,116,122,108,97,112,0.01981060511389317
13184,99,111,109,111,114,98,105,116,122,108,97,112,0.019896319906638517
13184,101,114,114,111,114,0,0,0,0,0,0,0,0.01989405454222219
13184,117,110,107,110,111,119,110,0,0,0,0,0,0.01989105708292032
13184,99,111,109,0,0,0,0,0,0,0,0,0,0.019889669862150225
13184,104,111,116,101,108,115,0,0,0,0,0,0,0.01988708979830161
13184,115,101,114,118,105,99,101,0,0,0,0,0,0.019884238376915487
13184,105,110,116,101,103,114,97,116,105,111,110,0,0.01988040358232861
13184,106,97,118,101,120,0,0,0,0,0,0,0,0.019878198037649276
13184,106,97,118,101,120,0,0,0,0,0,0,0,0.019875993049410536
13184,99,111,110,110,101,99,116,105,111,110,0,0,0.01987239644776282
13184,101,120,99,101,112,116,105,111,110,0,0,0,0.01986897780494903
13184,106,97,118,101,120,0,0,0,0,0,0,0,0.01986677530695806
13184,104,116,116,112,0,0,0,0,0,0,0,0,0.019864886708246786
13184,109,97,110,97,103,101,114,0,0,0,0,0,0.019862144804810362
13184,105,111,0,0,0,0,0,0,0,0,0,0,0.019861177445555246
13184,101,120,99,101,112,116,105,111,110,0,0,0,0.019857763659944863
13184,99,111,110,110,101,99,116,105,111,110,0,0,0.019854175745384527
13184,115,117,112,112,108,105,101,114,0,0,0,0,0.019850943260751815
13184,100,97,116,97,98,97,115,101,0,0,0,0,0.019848002602018886
13184,108,111,115,116,0,0,0,0,0,0,0,0,0.019846108994610666
13184,101,114,114,111,114,112,114,111,99,101,115,115,0.019841745088218295
13184,106,97,118,97,108,97,110,103,110,117,108,108,0.019839229377689952
13184,115,101,114,118,101,114,101,114,114,111,114,0,0.01983528708192243
13184,110,117,108,108,0,0,0,0,0,0,0,0,0.019833429825831042
13184,101,114,114,111,114,0,0,0,0,0,0,0,0.019831183017647046
13184,115,101,114,118,101,114,101,114,114,111,114,0,0.01982724501604109
13184,103,101,110,101,114,105,99,0,0,0,0,0,0.019824508776647536
13184,116,114,97,118,101,108,0,0,0,0,0,0,0.019821955630179487
13184,115,101,114,118,101,114,0,0,0,0,0,0,0.019819361919723978
13184,101,114,114,111,114,0,0,0,0,0,0,0,0.01981711890677314
13184,101,120,112,101,100,105,97,0,0,0,0,0,0.01981437226604935
13184,115,101,114,118,101,114,0,0,0,0,0,0,0.01981178089363191
13184,117,110,97,98,108,101,0,0,0,0,0,0,0.01980933713264782
13184,112,114,111,99,101,115,115,0,0,0,0,0,0.019806450925669485
13184,114,101,113,117,101,115,116,0,0,0,0,0,0.01980351989331271
13184,100,117,101,0,0,0,0,0,0,0,0,0,0.01980215224831305
13184,117,110,107,110,111,119,110,0,0,0,0,0,0.019799190651874063
13184,101,114,114,111,114,0,0,0,0,0,0,0,0.01979695294019354
13184,101,114,114,111,114,116,114,105,112,0,0,0,0.019793450540073147
103,108,97,110,103,117,97,103,101,0,0,0,0,0.019870972906022175
103,99,111,100,101,0,0,0,0,0,0,0,0,0.01986926417320658
103,110,101,101,100,101,100,0,0,0,0,0,0,0.019866898166886467
103,108,97,110,103,117,97,103,101,0,0,0,0,0.01986389928311086
103,116,114,97,110,115,108,97,116,105,111,110,0,0.019860046322956404
103,109,97,120,105,109,117,109,0,0,0,0,0,0.019857161116777763
103,112,101,111,112,108,101,0,0,0,0,0,0,0.019854651861465622
103,97,108,108,111,119,101,100,0,0,0,0,0,0.019851869463791905
103,115,116,97,121,0,0,0,0,0,0,0,0,0.01984999033112378
103,114,111,111,109,0,0,0,0,0,0,0,0,0.019848129928945107
103,112,97,103,101,0,0,0,0,0,0,0,0,0.019846416606936326
103,110,101,101,100,101,100,0,0,0,0,0,0,0.019844057174109055
103,108,97,110,103,117,97,103,101,0,0,0,0,0.01984106693070843
103,116,114,97,110,115,108,97,116,105,111,110,0,0.019837225724850048
103,118,97,108,105,100,0,0,0,0,0,0,0,0.019835108157110856
103,108,97,110,103,117,97,103,101,0,0,0,0,0.019832121408910896
103,99,111,100,101,0,0,0,0,0,0,0,0,0.019830420513928138
103,110,101,101,100,101,100,0,0,0,0,0,0,0.019828065751237536
103,116,114,97,110,115,108,97,116,105,111,110,0,0.019824231319085096
103,114,101,113,117,101,115,116,0,0,0,0,0,0.01982130860933017
103,97,99,116,105,118,105,116,121,0,0,0,0,0.019818139812426278
103,112,117,114,99,104,97,115,101,0,0,0,0,0.019815054517975984
103,114,101,113,117,105,114,101,100,0,0,0,0,0.019811943047742323
103,105,110,118,101,110,116,111,114,105,101,115,0,0.019808085165016205
103,117,110,115,117,99,99,101,115,115,102,117,108,0.019804061582290887
103,99,97,99,104,101,100,0,0,0,0,0,0,0.019801774010672256
103,97,118,97,105,108,97,98,105,108,105,116,121,0.019797936446683866
103,102,111,117,110,100,0,0,0,0,0,0,0,0.01979577450521764
103,112,108,101,97,115,101,0,0,0,0,0,0,0.01979333444128275
103,114,101,105,115,115,117,101,0,0,0,0,0,0.019790464266891898
103,97,118,97,105,108,97,98,105,108,105,116,121,0.0197866328609506
103,98,111,111,107,0,0,0,0,0,0,0,0,0.019784868612359528
103,100,97,121,115,0,0,0,0,0,0,0,0,0.01978307740613926
103,97,100,118,97,110,99,101,0,0,0,0,0,0.019780420226647413
103,99,104,111,111,115,101,0,0,0,0,0,0,0.019777952954357098
103,97,110,111,116,104,101,114,0,0,0,0,0,0.01977515651077705
103,104,111,116,101,108,0,0,0,0,0,0,0,0.019773000475181046
103,116,114,121,0,0,0,0,0,0,0,0,0,0.019771494747914613
103,99,105,116,121,0,0,0,0,0,0,0,0,0.019769669936858626
103,100,101,116,101,114,109,105,110,101,100,0,0,0.0197662123687603
103,108,111,99,97,116,105,111,110,99,111,100,101,0.019762425689828573
103,99,105,116,121,0,0,0,0,0,0,0,0,0.01976060295685359
103,99,111,117,110,116,114,121,0,0,0,0,0,0.01975765381406331
103,118,97,108,105,100,0,0,0,0,0,0,0,0.01975555680577387
103,99,111,109,98,105,110,97,116,105,111,110,115,0.01975169424076366
103,100,97,116,97,118,97,108,105,100,97,116,105,0.01974771420139445
103,100,97,116,97,0,0,0,0,0,0,0,0,0.019746035308198684
103,114,101,113,117,101,115,116,0,0,0,0,0,0.019743141661189175
103,118,97,108,105,100,97,116,101,100,0,0,0,0.019739949221125278
103,109,117,108,116,105,112,108,101,0,0,0,0,0.01973681838790083
103,108,111,99,97,116,105,111,110,115,0,0,0,0.01973349291017956
103,105,100,101,110,116,105,102,105,101,100,0,0,0.019730106955058703
103,112,108,101,97,115,101,0,0,0,0,0,0,0.019727686975701857
103,114,101,102,105,110,101,0,0,0,0,0,0,0.01972527221967223
103,115,101,97,114,99,104,0,0,0,0,0,0,0.019722871720941594
103,99,114,105,116,101,114,105,97,0,0,0,0,0.01971986068400817
103,104,111,116,101,108,0,0,0,0,0,0,0,0.01971771936302243
103,114,101,99,111,103,110,105,122,101,100,0,0,0.019714245738543336
103,104,111,116,101,108,0,0,0,0,0,0,0,0.0197121058991994
103,111,118,101,114,118,105,101,119,0,0,0,0,0.0197089366011646
103,105,110,102,111,114,109,97,116,105,111,110,0,0.019705205408976804
103,97,118,97,105,108,97,98,108,101,0,0,0,0.019702087642547272
103,104,111,116,101,108,0,0,0,0,0,0,0,0.019699951041175744
103,102,111,117,110,100,0,0,0,0,0,0,0,0.01969781496765457
103,104,111,116,101,108,0,0,0,0,0,0,0,0.019695679421788157
